,day,month,year,weekday,hour,minute,matchday,status,leagueName,leagueId,leagueType,stage,homeName,homeId,awayName,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt
436043,4,11,2023,6,15,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,West Ham,563,1,2,3,2
436045,4,11,2023,6,15,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Brighton Hove,397,1,0,1,1
436049,4,11,2023,6,17,30,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Arsenal,57,0,0,1,0
436848,5,11,2023,7,12,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Blackburn,59,0,2,1,3
436050,5,11,2023,7,14,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Aston Villa,58,1,0,2,0
436047,5,11,2023,7,16,30,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Liverpool,64,0,0,1,1
436052,6,11,2023,1,20,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Chelsea,61,1,1,1,4
436815,7,11,2023,2,20,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Ipswich Town,349,1,1,2,2
436027,21,10,2023,6,11,30,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Everton,62,0,0,2,0
436814,21,10,2023,6,11,30,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Millwall,384,1,1,1,1
436818,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Plymouth Arg,1138,0,0,0,0
436028,21,10,2023,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Brighton Hove,397,2,0,2,1
436813,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Leeds United,341,2,0,2,3
436809,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Birmingham,332,0,0,1,0
436030,21,10,2023,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Luton Town,389,0,0,2,2
436816,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Sunderland,71,1,1,2,1
436811,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,QPR,69,2,1,2,1
436025,21,10,2023,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Burnley,328,1,0,3,0
436807,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Cardiff,715,0,0,1,0
436023,21,10,2023,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Wolverhampton,76,1,0,1,2
436812,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Southampton,340,1,1,1,2
436808,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Coventry City,1076,1,0,1,0
436029,21,10,2023,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Crystal Palace,354,3,0,4,0
436810,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Sheffield Wed,345,0,0,1,0
436817,21,10,2023,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Leicester City,338,1,1,1,3
436026,21,10,2023,6,16,30,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Arsenal,57,1,0,2,2
436031,21,10,2023,6,19,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Man United,66,1,1,1,2
436024,22,10,2023,7,15,30,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,West Ham,563,1,0,4,1
436032,23,10,2023,1,19,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Fulham,63,1,0,2,0
436823,24,10,2023,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Watford,346,0,0,0,1
436819,24,10,2023,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Blackburn,59,1,1,1,2
436820,24,10,2023,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Cardiff,715,0,3,0,4
436822,24,10,2023,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Middlesbrough,343,0,0,1,2
436821,24,10,2023,2,19,0,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,Sunderland,71,1,0,1,0
436824,24,10,2023,2,19,0,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,QPR,69,0,0,2,0
436825,25,10,2023,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Hull City,322,0,1,0,2
436827,25,10,2023,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Sheffield Wed,345,2,0,3,0
436826,25,10,2023,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Ipswich Town,349,0,1,0,1
436828,25,10,2023,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Southampton,340,0,1,2,2
436829,25,10,2023,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Coventry City,1076,0,0,2,0
436830,25,10,2023,3,19,0,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Leeds United,341,0,0,1,0
436038,27,10,2023,5,19,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Tottenham,73,0,0,1,2
436840,28,10,2023,6,11,30,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,Huddersfield,394,4,0,4,1
436836,28,10,2023,6,11,30,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Birmingham,332,2,0,3,1
436037,28,10,2023,6,11,30,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Brentford,402,0,0,0,2
436841,28,10,2023,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Leicester City,338,1,1,1,2
436839,28,10,2023,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,Plymouth Arg,1138,1,1,3,2
436835,28,10,2023,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Stoke,70,0,2,0,2
436034,28,10,2023,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Sheffield Utd,356,1,0,5,0
436837,28,10,2023,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Millwall,384,1,1,2,2
436832,28,10,2023,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Swansea,72,0,1,0,1
436833,28,10,2023,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Bristol City,387,1,0,2,0
436033,28,10,2023,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Burnley,328,1,1,2,1
436831,28,10,2023,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Norwich,68,2,1,3,1
436838,28,10,2023,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Preston NE,1081,0,0,1,0
436042,28,10,2023,6,16,30,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Newcastle,67,1,2,2,2
436782,29,9,2023,5,19,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,Sunderland,71,0,3,0,3
436775,30,9,2023,6,11,30,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Leeds United,341,3,0,3,1
436004,30,9,2023,6,11,30,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Brighton Hove,397,3,0,6,1
436771,30,9,2023,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Swansea,72,0,1,0,3
436012,30,9,2023,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Man City,65,1,0,2,1
436773,30,9,2023,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Stoke,70,2,1,2,3
436008,30,9,2023,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Burnley,328,1,0,2,0
436779,30,9,2023,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Birmingham,332,0,0,2,0
436781,30,9,2023,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Coventry City,1076,0,0,1,3
436777,30,9,2023,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Ipswich Town,349,0,0,1,1
436011,30,9,2023,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Sheffield Utd,356,2,0,2,0
436774,30,9,2023,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Rotherham Utd,385,0,0,2,0
436003,30,9,2023,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Arsenal,57,0,2,0,4
436778,30,9,2023,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Plymouth Arg,1138,1,1,1,1
436005,30,9,2023,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Luton Town,389,1,2,1,2
436780,30,9,2023,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,West Brom,74,0,2,0,4
436776,30,9,2023,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Middlesbrough,343,1,2,2,3
436007,30,9,2023,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Crystal Palace,354,0,1,0,1
436010,30,9,2023,6,16,30,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Liverpool,64,1,1,2,1
436772,1,10,2023,7,11,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Leicester City,338,1,2,1,4
436009,1,10,2023,7,13,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Brentford,402,0,0,1,1
436006,2,10,2023,1,19,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Chelsea,61,0,2,0,2
435957,3,10,2023,2,18,30,2.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Burnley,328,0,1,1,2
436783,3,10,2023,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Huddersfield,394,2,0,4,1
436786,3,10,2023,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Millwall,384,0,0,0,2
436785,3,10,2023,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,Hull City,322,2,0,3,0
436784,3,10,2023,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Cardiff,715,0,0,2,0
436788,3,10,2023,2,19,0,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Sheffield Wed,345,1,0,1,0
436787,3,10,2023,2,19,0,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Southampton,340,0,1,0,1
436790,4,10,2023,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Blackburn,59,0,0,1,0
436792,4,10,2023,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,Preston NE,1081,0,0,3,0
436794,4,10,2023,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Norwich,68,1,1,2,1
436791,4,10,2023,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,QPR,69,1,0,1,0
436789,4,10,2023,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Watford,346,1,0,2,0
436793,4,10,2023,3,19,0,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Bristol City,387,0,0,1,2
436796,6,10,2023,5,19,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,West Brom,74,2,1,3,1
436795,7,10,2023,6,11,30,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Middlesbrough,343,0,0,0,4
436019,7,10,2023,6,11,30,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Tottenham,73,0,0,0,1
436802,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,Bristol City,387,1,1,2,1
436798,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Norwich,68,0,1,1,1
436804,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Swansea,72,1,0,1,3
436800,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Rotherham Utd,385,1,0,1,1
436018,7,10,2023,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Sheffield Utd,356,0,0,3,1
436806,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,Huddersfield,394,0,0,0,0
436020,7,10,2023,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Brentford,402,0,1,2,1
436015,7,10,2023,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Chelsea,61,1,1,1,4
436797,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Watford,346,1,0,1,1
436803,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,Stoke,70,1,0,2,0
436017,7,10,2023,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Bournemouth,1044,2,0,3,0
436799,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Hull City,322,1,2,2,2
436805,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Blackburn,59,0,2,0,4
436801,7,10,2023,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,Preston NE,1081,3,1,4,2
436016,7,10,2023,6,16,30,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Nottingham,351,0,0,0,0
436014,8,10,2023,7,13,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Liverpool,64,1,2,2,2
436022,8,10,2023,7,13,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Aston Villa,58,0,0,1,1
436021,8,10,2023,7,13,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Newcastle,67,1,0,2,2
436013,8,10,2023,7,15,30,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Man City,65,0,0,1,0
436748,19,9,2023,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Coventry City,1076,1,1,3,2
436750,19,9,2023,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Birmingham,332,0,0,2,1
436749,19,9,2023,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Ipswich Town,349,0,1,0,1
436751,19,9,2023,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Swansea,72,0,1,1,1
436747,19,9,2023,2,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Plymouth Arg,1138,3,1,4,1
436752,19,9,2023,2,19,0,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,Middlesbrough,343,1,0,1,1
436757,20,9,2023,3,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Leeds United,341,0,0,0,0
436753,20,9,2023,3,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Sunderland,71,1,2,1,3
436755,20,9,2023,3,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,West Brom,74,2,2,2,2
436756,20,9,2023,3,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Stoke,70,1,1,2,2
436754,20,9,2023,3,18,45,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Rotherham Utd,385,1,0,3,0
436758,20,9,2023,3,19,0,7.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Leicester City,338,0,1,0,2
436760,22,9,2023,5,19,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,QPR,69,0,0,0,0
436763,23,9,2023,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,Blackburn,59,3,1,4,3
436001,23,9,2023,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Nottingham,351,2,0,2,0
436769,23,9,2023,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Sheffield Wed,345,1,0,3,0
436765,23,9,2023,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,Bristol City,387,0,0,1,0
436767,23,9,2023,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Preston NE,1081,1,1,1,1
436000,23,9,2023,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Wolverhampton,76,0,0,1,1
436764,23,9,2023,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,Watford,346,0,0,3,0
436770,23,9,2023,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Millwall,384,0,0,0,0
435998,23,9,2023,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Fulham,63,0,0,0,0
436766,23,9,2023,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Norwich,68,4,0,6,2
436762,23,9,2023,6,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Southampton,340,1,1,2,1
435994,23,9,2023,6,16,30,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Everton,62,1,1,1,3
435996,23,9,2023,6,19,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Man United,66,0,1,0,1
436768,24,9,2023,7,11,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Hull City,322,0,2,1,3
435997,24,9,2023,7,13,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Aston Villa,58,0,0,0,1
435999,24,9,2023,7,13,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,West Ham,563,1,1,3,1
435993,24,9,2023,7,13,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Tottenham,73,1,1,2,2
435995,24,9,2023,7,13,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Bournemouth,1044,1,1,3,1
436759,24,9,2023,7,14,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Cardiff,715,0,0,0,1
436002,24,9,2023,7,15,30,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Newcastle,67,0,3,0,8
436761,25,9,2023,1,19,0,8.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Huddersfield,394,1,0,1,1
436742,15,9,2023,5,18,45,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Coventry City,1076,0,1,1,1
436739,15,9,2023,5,19,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Leicester City,338,1,3,1,4
435992,16,9,2023,6,11,30,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Liverpool,64,1,0,1,3
435987,16,9,2023,6,14,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Brighton Hove,397,0,1,1,3
436746,16,9,2023,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,Ipswich Town,349,0,1,0,1
436740,16,9,2023,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Birmingham,332,0,0,2,0
436736,16,9,2023,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,West Brom,74,0,0,0,0
436744,16,9,2023,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Plymouth Arg,1138,2,0,2,1
435991,16,9,2023,6,14,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Man City,65,1,0,1,3
436745,16,9,2023,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Sunderland,71,1,1,1,3
436743,16,9,2023,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Stoke,70,1,0,1,0
436735,16,9,2023,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Middlesbrough,343,1,0,2,1
435984,16,9,2023,6,14,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Crystal Palace,354,0,0,3,1
436741,16,9,2023,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Rotherham Utd,385,1,0,2,0
435990,16,9,2023,6,14,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Sheffield Utd,356,0,0,2,1
435986,16,9,2023,6,14,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Luton Town,389,0,0,1,0
435988,16,9,2023,6,16,30,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Brentford,402,0,0,1,0
436737,16,9,2023,6,18,45,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Swansea,72,0,0,2,0
436738,17,9,2023,7,11,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Leeds United,341,0,1,0,3
435983,17,9,2023,7,13,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Chelsea,61,0,0,0,0
435985,17,9,2023,7,15,30,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Arsenal,57,0,0,0,1
435989,18,9,2023,1,18,45,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Burnley,328,0,1,1,1
435980,1,9,2023,5,19,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,West Ham,563,0,1,1,2
436724,2,9,2023,6,11,30,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Millwall,384,0,1,1,1
435982,2,9,2023,6,11,30,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Everton,62,2,1,2,2
436733,2,9,2023,6,11,30,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Bristol City,387,1,0,1,2
436723,2,9,2023,6,11,30,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Southampton,340,3,0,5,0
436728,2,9,2023,6,14,0,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,Sheffield Wed,345,0,0,0,0
436730,2,9,2023,6,14,0,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Blackburn,59,1,0,3,0
436726,2,9,2023,6,14,0,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,QPR,69,0,1,0,2
435974,2,9,2023,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Bournemouth,1044,1,1,2,2
436732,2,9,2023,6,14,0,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Preston NE,1081,0,0,0,2
435976,2,9,2023,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Tottenham,73,1,2,2,5
436729,2,9,2023,6,14,0,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,Hull City,322,0,1,0,1
436725,2,9,2023,6,14,0,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Watford,346,1,1,3,3
436731,2,9,2023,6,14,0,5.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Norwich,68,2,0,2,1
